teamName,year,seed_points,results,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits
Milwaukee,2018,0,NIT,0,0,0,0,0,0
Milwaukee,2019,0,NIT,0,0,0,2,0,0
Milwaukee,2020,0,NIT,2,0,0,0,0,0
Milwaukee,2021,0,NIT,0,0,0,0,0,0
Minnesota,2013,0,NIT,0,2,0,0,0,0
Minnesota,2014,6,R32,0,0,0,2,0,0
Minnesota,2015,0,NIT,2,0,0,5,0,0
Minnesota,2016,0,NIT,5,0,0,3,2,0
Minnesota,2017,0,NIT,3,2,0,1,2,0
Minnesota,2018,12,R64,1,2,0,1,1,0
Minnesota,2019,0,NIT,1,1,0,2,1,0
Minnesota,2020,7,R32,2,1,0,3,1,0
Minnesota,2021,0,NIT,3,1,0,3,0,0
Mississippi,2013,0,NIT,5,0,0,4,2,0
Mississippi,2014,5,R32,4,2,0,2,0,0
Mississippi,2015,0,NIT,2,0,0,5,0,0
Mississippi,2016,6,R64,5,0,0,2,0,0
Mississippi,2017,0,NIT,2,0,0,5,0,0
Mississippi,2018,0,NIT,5,0,0,1,1,0
Mississippi,2019,0,NIT,1,1,0,5,0,0
Mississippi,2020,9,R64,5,0,0,5,1,0
Mississippi,2021,0,NIT,5,1,0,1,1,0
Mississippi St.,2013,0,NIT,2,3,0,5,1,0
Mississippi St.,2014,0,NIT,5,1,0,2,0,0
Mississippi St.,2015,0,NIT,2,0,0,4,0,0
Mississippi St.,2016,0,NIT,4,0,0,1,2,1
Mississippi St.,2017,0,NIT,1,2,1,1,6,0
Mississippi St.,2018,0,NIT,1,6,0,1,1,0
Mississippi St.,2019,0,NIT,1,1,0,1,3,0
Mississippi St.,2020,12,R64,1,3,0,2,1,0
Mississippi St.,2021,0,NIT,2,1,0,4,1,0
Mississippi Valley St.,2013,1,R64,0,0,0,0,0,0
Mississippi Valley St.,2014,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2015,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2016,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2017,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2018,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2019,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2020,0,NIT,0,0,0,0,0,0
Mississippi Valley St.,2021,0,NIT,0,0,0,0,0,0
Missouri,2013,15,R64,0,0,0,4,0,0
Missouri,2014,8,R64,4,0,0,3,2,0
Missouri,2015,0,NIT,3,2,0,2,3,0
Missouri,2016,0,NIT,2,3,0,5,1,0
Missouri,2017,0,NIT,5,1,0,4,0,0
Missouri,2018,0,NIT,4,0,0,1,2,2
Missouri,2019,9,R64,1,2,2,2,1,0
Missouri,2020,0,NIT,2,1,0,2,1,0
Missouri,2021,0,NIT,2,1,0,1,0,0
Missouri St.,2013,0,NIT,3,0,0,0,0,0
Missouri St.,2014,0,NIT,0,0,0,0,0,0
Missouri St.,2015,0,NIT,0,0,0,0,0,0
Missouri St.,2016,0,NIT,0,0,0,1,0,0
Missouri St.,2017,0,NIT,1,0,0,1,0,0
Missouri St.,2018,0,NIT,1,0,0,1,0,0
Missouri St.,2019,0,NIT,1,0,0,0,0,0
Missouri St.,2020,0,NIT,0,0,0,3,0,0
Missouri St.,2021,0,NIT,3,0,0,1,0,0
Monmouth,2013,0,NIT,0,0,0,0,0,0
Monmouth,2014,0,NIT,0,0,0,0,0,0
Monmouth,2015,0,NIT,0,0,0,0,0,0
Monmouth,2016,0,NIT,0,0,0,0,0,0
Monmouth,2017,0,NIT,0,0,0,2,0,0
Monmouth,2018,0,NIT,2,0,0,0,0,0
Monmouth,2019,0,NIT,0,0,0,0,0,0
Monmouth,2020,0,NIT,0,0,0,0,0,0
Monmouth,2021,0,NIT,0,0,0,0,0,0
Montana,2013,4,R64,0,0,0,0,0,0
Montana,2014,4,R64,0,0,0,1,0,0
Montana,2015,0,NIT,1,0,0,0,0,0
Montana,2016,0,NIT,0,0,0,0,0,0
Montana,2017,0,NIT,0,0,0,0,0,0
Montana,2018,0,NIT,0,0,0,0,0,0
Montana,2019,3,R64,0,0,0,0,0,0
Montana,2020,2,R64,0,0,0,0,0,0
Montana,2021,0,NIT,0,0,0,0,0,0
Montana St.,2013,0,NIT,0,0,0,0,0,0
Montana St.,2014,0,NIT,0,0,0,0,0,0
Montana St.,2015,0,NIT,0,0,0,0,0,0
Montana St.,2016,0,NIT,0,0,0,0,0,0
Montana St.,2017,0,NIT,0,0,0,0,0,0
Montana St.,2018,0,NIT,0,0,0,0,0,0
Montana St.,2019,0,NIT,0,0,0,0,0,0
Montana St.,2020,0,NIT,0,0,0,0,0,0
Montana St.,2021,0,NIT,0,0,0,0,0,0
Morehead St.,2013,0,NIT,0,0,0,0,0,0
Morehead St.,2014,0,NIT,0,0,0,0,0,0
Morehead St.,2015,0,NIT,0,0,0,0,0,0
Morehead St.,2016,0,NIT,0,0,0,1,0,0
Morehead St.,2017,0,NIT,1,0,0,0,0,0
Morehead St.,2018,0,NIT,0,0,0,2,0,0
Morehead St.,2019,0,NIT,2,0,0,0,0,0
Morehead St.,2020,0,NIT,0,0,0,0,0,0
Morehead St.,2021,0,NIT,0,0,0,0,0,0
Morgan St.,2013,0,NIT,0,0,0,0,0,0
Morgan St.,2014,0,NIT,0,0,0,0,0,0
Morgan St.,2015,0,NIT,0,0,0,0,0,0
Morgan St.,2016,0,NIT,0,0,0,0,0,0
Morgan St.,2017,0,NIT,0,0,0,0,0,0
Morgan St.,2018,0,NIT,0,0,0,0,0,0
Morgan St.,2019,0,NIT,0,0,0,0,0,0
Morgan St.,2020,0,NIT,0,0,0,0,0,0
Morgan St.,2021,0,NIT,0,0,0,1,0,0
Mount St. Mary's,2013,0,NIT,0,0,0,0,0,0
Mount St. Mary's,2014,0,NIT,0,0,0,0,0,0
Mount St. Mary's,2015,1,R64,0,0,0,0,0,0
Mount St. Mary's,2016,0,NIT,0,0,0,0,0,0
Mount St. Mary's,2017,0,NIT,0,0,0,0,0,0
Mount St. Mary's,2018,1,R64,0,0,0,1,0,0
Mount St. Mary's,2019,0,NIT,1,0,0,0,0,0
Mount St. Mary's,2020,0,NIT,0,0,0,0,0,0
Mount St. Mary's,2021,0,NIT,0,0,0,0,0,0
Murray St.,2013,11,R32,0,0,0,0,0,0
Murray St.,2014,0,NIT,0,0,0,0,0,0
Murray St.,2015,0,NIT,0,0,0,1,0,0
Murray St.,2016,0,NIT,1,0,0,1,0,0
Murray St.,2017,0,NIT,1,0,0,1,0,0
Murray St.,2018,0,NIT,1,0,0,2,0,0
Murray St.,2019,5,R64,2,0,0,1,0,0
Murray St.,2020,5,R32,1,0,0,0,0,0
Murray St.,2021,0,NIT,0,0,0,0,0,0
NJIT,2013,0,NIT,0,0,0,0,0,0
NJIT,2014,0,NIT,0,0,0,0,0,0
NJIT,2015,0,NIT,0,0,0,0,0,0
NJIT,2016,0,NIT,0,0,0,0,0,0
NJIT,2017,0,NIT,0,0,0,0,0,0
NJIT,2018,0,NIT,0,0,0,0,0,0
NJIT,2019,0,NIT,0,0,0,0,0,0
NJIT,2020,0,NIT,0,0,0,0,0,0
NJIT,2021,0,NIT,0,0,0,0,0,0
Navy,2013,0,NIT,0,0,0,0,0,0
Navy,2014,0,NIT,0,0,0,0,0,0
Navy,2015,0,NIT,0,0,0,0,0,0
Navy,2016,0,NIT,0,0,0,0,0,0
Navy,2017,0,NIT,0,0,0,0,0,0
Navy,2018,0,NIT,0,0,0,0,0,0
Navy,2019,0,NIT,0,0,0,0,0,0
Navy,2020,0,NIT,0,0,0,0,0,0
Navy,2021,0,NIT,0,0,0,0,0,0
Nebraska,2013,0,NIT,4,0,0,0,0,0
Nebraska,2014,0,NIT,0,0,0,3,0,0
Nebraska,2015,6,R64,3,0,0,2,0,0
Nebraska,2016,0,NIT,2,0,0,2,3,0
Nebraska,2017,0,NIT,2,3,0,3,0,0
Nebraska,2018,0,NIT,3,0,0,1,1,0
Nebraska,2019,0,NIT,1,1,0,3,0,0
Nebraska,2020,0,NIT,3,0,0,6,0,0
Nebraska,2021,0,NIT,6,0,0,4,0,0
Nebraska Omaha,2013,0,NIT,0,0,0,0,0,0
Nebraska Omaha,2014,0,NIT,0,0,0,0,0,0
Nebraska Omaha,2015,0,NIT,0,0,0,0,0,0
Nebraska Omaha,2016,0,NIT,0,0,0,0,0,0
Nebraska Omaha,2017,0,NIT,0,0,0,0,0,0
Nebraska Omaha,2018,0,NIT,0,0,0,2,0,0
Nebraska Omaha,2019,0,NIT,2,0,0,0,0,0
Nebraska Omaha,2020,0,NIT,0,0,0,0,0,0
Nebraska Omaha,2021,0,NIT,0,0,0,0,0,0
Nevada,2013,0,NIT,0,0,0,0,0,0
Nevada,2014,0,NIT,0,0,0,0,0,0
Nevada,2015,0,NIT,0,0,0,2,0,0
Nevada,2016,0,NIT,2,0,0,1,0,0
Nevada,2017,0,NIT,1,0,0,3,0,0
Nevada,2018,5,R64,3,0,0,2,0,0
Nevada,2019,10,S16,2,0,0,2,0,1
Nevada,2020,10,R64,2,0,1,1,0,0
Nevada,2021,0,NIT,1,0,0,1,0,0
New Hampshire,2013,0,NIT,0,0,0,0,0,0
New Hampshire,2014,0,NIT,0,0,0,0,0,0
New Hampshire,2015,0,NIT,0,0,0,0,0,0
New Hampshire,2016,0,NIT,0,0,0,0,0,0
New Hampshire,2017,0,NIT,0,0,0,0,0,0
New Hampshire,2018,0,NIT,0,0,0,0,0,0
New Hampshire,2019,0,NIT,0,0,0,0,0,0
New Hampshire,2020,0,NIT,0,0,0,0,0,0
New Hampshire,2021,0,NIT,0,0,0,0,0,0
New Mexico,2013,12,R32,1,1,0,0,0,0
New Mexico,2014,14,R64,0,0,0,0,0,0
New Mexico,2015,10,R64,0,0,0,3,1,0
New Mexico,2016,0,NIT,3,1,0,3,0,0
New Mexico,2017,0,NIT,3,0,0,3,0,0
New Mexico,2018,0,NIT,3,0,0,0,0,0
New Mexico,2019,0,NIT,0,0,0,1,0,0
New Mexico,2020,0,NIT,1,0,0,2,0,0
New Mexico,2021,0,NIT,2,0,0,3,0,0
New Mexico St.,2013,4,R64,0,0,0,0,0,0
New Mexico St.,2014,4,R64,0,0,0,1,0,0
New Mexico St.,2015,4,R64,1,0,0,1,0,0
New Mexico St.,2016,2,R64,1,0,0,0,0,0
New Mexico St.,2017,0,NIT,0,0,0,1,0,0
New Mexico St.,2018,3,R64,1,0,0,1,0,0
New Mexico St.,2019,5,R64,1,0,0,1,0,0
New Mexico St.,2020,5,R64,1,0,0,1,0,0
New Mexico St.,2021,4,R64,1,0,0,0,0,0
New Orleans,2014,0,NIT,0,0,0,0,0,0
New Orleans,2015,0,NIT,0,0,0,0,0,0
New Orleans,2016,0,NIT,0,0,0,0,0,0
New Orleans,2017,0,NIT,0,0,0,0,0,0
New Orleans,2018,1,R64,0,0,0,0,0,0
New Orleans,2019,0,NIT,0,0,0,0,0,0
New Orleans,2020,0,NIT,0,0,0,0,0,0
New Orleans,2021,0,NIT,0,0,0,0,0,0
Niagara,2013,0,NIT,0,0,0,0,0,0
Niagara,2014,0,NIT,0,0,0,0,0,0
Niagara,2015,0,NIT,0,0,0,0,0,0
Niagara,2016,0,NIT,0,0,0,0,0,0
Niagara,2017,0,NIT,0,0,0,0,0,0
Niagara,2018,0,NIT,0,0,0,0,0,0
Niagara,2019,0,NIT,0,0,0,0,0,0
Niagara,2020,0,NIT,0,0,0,0,0,0
Niagara,2021,0,NIT,0,0,0,0,0,0
Nicholls St.,2013,0,NIT,0,0,0,0,0,0
Nicholls St.,2014,0,NIT,0,0,0,0,0,0
Nicholls St.,2015,0,NIT,0,0,0,0,0,0
Nicholls St.,2016,0,NIT,0,0,0,0,0,0
Nicholls St.,2017,0,NIT,0,0,0,0,0,0
Nicholls St.,2018,0,NIT,0,0,0,0,0,0
Nicholls St.,2019,0,NIT,0,0,0,0,0,0
Nicholls St.,2020,0,NIT,0,0,0,0,0,0
Nicholls St.,2021,0,NIT,0,0,0,0,0,0
Norfolk St.,2013,2,R32,0,0,0,0,0,0
Norfolk St.,2014,0,NIT,0,0,0,0,0,0
Norfolk St.,2015,0,NIT,0,0,0,0,0,0
Norfolk St.,2016,0,NIT,0,0,0,0,0,0
Norfolk St.,2017,0,NIT,0,0,0,0,0,0
Norfolk St.,2018,0,NIT,0,0,0,0,0,0
Norfolk St.,2019,0,NIT,0,0,0,0,0,0
Norfolk St.,2020,0,NIT,0,0,0,0,0,0
Norfolk St.,2021,0,NIT,0,0,0,0,0,0
North Alabama,2020,0,NIT,0,0,0,0,0,0
North Alabama,2021,0,NIT,0,0,0,0,0,0
North Carolina,2013,16,E8,3,0,2,0,4,0
North Carolina,2014,9,R32,0,4,0,0,2,1
North Carolina,2015,11,R32,0,2,1,0,1,2
North Carolina,2016,13,S16,0,1,2,1,1,0
North Carolina,2017,16,F2,1,1,0,0,2,1
North Carolina,2018,16,CHMP,0,2,1,3,2,0
North Carolina,2019,15,R32,3,2,0,0,1,2
North Carolina,2020,16,S16,0,1,2,1,1,2
North Carolina,2021,0,NIT,1,1,2,0,3,3
North Carolina A&T,2013,0,NIT,0,0,0,0,0,0
North Carolina A&T,2014,1,R64,0,0,0,0,0,0
North Carolina A&T,2015,0,NIT,0,0,0,0,0,0
North Carolina A&T,2016,0,NIT,0,0,0,0,0,0
North Carolina A&T,2017,0,NIT,0,0,0,0,0,0
North Carolina A&T,2018,0,NIT,0,0,0,0,0,0
North Carolina A&T,2019,0,NIT,0,0,0,0,0,0
North Carolina A&T,2020,0,NIT,0,0,0,0,0,0
North Carolina A&T,2021,0,NIT,0,0,0,0,0,0
North Carolina Central,2013,0,NIT,0,0,0,0,0,0
North Carolina Central,2014,0,NIT,0,0,0,0,0,0
North Carolina Central,2015,3,R64,0,0,0,0,0,0
North Carolina Central,2016,0,NIT,0,0,0,1,0,0
North Carolina Central,2017,0,NIT,1,0,0,0,0,0
North Carolina Central,2018,1,R64,0,0,0,0,0,0
North Carolina Central,2019,1,R64,0,0,0,0,0,0
North Carolina Central,2020,1,R64,0,0,0,0,0,0
North Carolina Central,2021,1,R64,0,0,0,0,0,0
North Carolina St.,2013,6,S16,1,0,0,0,1,2
North Carolina St.,2014,9,R64,0,1,2,2,3,0
North Carolina St.,2015,5,R64,2,3,0,0,3,0
North Carolina St.,2016,9,S16,0,3,0,1,1,0
North Carolina St.,2017,0,NIT,1,1,0,1,3,1
North Carolina St.,2018,0,NIT,1,3,1,1,1,0
North Carolina St.,2019,8,R64,1,1,0,2,1,0
North Carolina St.,2020,0,NIT,2,1,0,2,1,0
North Carolina St.,2021,6,R64,2,1,0,4,1,0
North Dakota,2013,0,NIT,0,0,0,0,0,0
North Dakota,2014,0,NIT,0,0,0,0,0,0
North Dakota,2015,0,NIT,0,0,0,0,0,0
North Dakota,2016,0,NIT,0,0,0,0,0,0
North Dakota,2017,0,NIT,0,0,0,0,0,0
North Dakota,2018,2,R64,0,0,0,0,0,0
North Dakota,2019,0,NIT,0,0,0,0,0,0
North Dakota,2020,0,NIT,0,0,0,1,0,0
North Dakota,2021,0,NIT,1,0,0,0,0,0
North Dakota St.,2013,0,NIT,0,0,0,0,0,0
North Dakota St.,2014,0,NIT,0,0,0,0,0,0
North Dakota St.,2015,5,R32,0,0,0,0,0,0
North Dakota St.,2016,2,R64,0,0,0,0,0,0
North Dakota St.,2017,0,NIT,0,0,0,0,0,0
North Dakota St.,2018,0,NIT,0,0,0,0,0,0
North Dakota St.,2019,0,NIT,0,0,0,0,0,0
North Dakota St.,2020,1,R64,0,0,0,1,0,0
North Dakota St.,2021,2,R64,1,0,0,0,0,0
North Florida,2013,0,NIT,0,0,0,0,1,0
North Florida,2014,0,NIT,0,1,0,0,0,0
North Florida,2015,0,NIT,0,0,0,0,0,0
North Florida,2016,1,R64,0,0,0,0,0,0
North Florida,2017,0,NIT,0,0,0,0,0,0
North Florida,2018,0,NIT,0,0,0,0,0,0
North Florida,2019,0,NIT,0,0,0,0,0,0
North Florida,2020,0,NIT,0,0,0,0,0,0
North Florida,2021,0,NIT,0,0,0,0,0,0
North Texas,2013,0,NIT,0,0,0,0,0,0
North Texas,2014,0,NIT,0,0,0,1,0,0
North Texas,2015,0,NIT,1,0,0,0,0,0
North Texas,2016,0,NIT,0,0,0,2,0,0
North Texas,2017,0,NIT,2,0,0,0,0,0
North Texas,2018,0,NIT,0,0,0,2,0,0
North Texas,2019,0,NIT,2,0,0,0,0,0
North Texas,2020,0,NIT,0,0,0,1,0,0
North Texas,2021,4,R64,1,0,0,0,0,0
Northeastern,2013,0,NIT,0,0,0,0,0,0
Northeastern,2014,0,NIT,0,0,0,0,0,0
Northeastern,2015,0,NIT,0,0,0,0,0,0
Northeastern,2016,3,R64,0,0,0,1,0,0
Northeastern,2017,0,NIT,1,0,0,0,0,0
Northeastern,2018,0,NIT,0,0,0,1,0,0
Northeastern,2019,0,NIT,1,0,0,0,0,0
Northeastern,2020,4,R64,0,0,0,1,0,0
Northeastern,2021,0,NIT,1,0,0,0,0,0
Northern Arizona,2013,0,NIT,0,0,0,0,0,0
Northern Arizona,2014,0,NIT,0,0,0,0,0,0
Northern Arizona,2015,0,NIT,0,0,0,0,0,0
Northern Arizona,2016,0,NIT,0,0,0,0,0,0
Northern Arizona,2017,0,NIT,0,0,0,0,0,0
Northern Arizona,2018,0,NIT,0,0,0,0,0,0
Northern Arizona,2019,0,NIT,0,0,0,0,0,0
Northern Arizona,2020,0,NIT,0,0,0,0,0,0
Northern Arizona,2021,0,NIT,0,0,0,1,0,0
Northern Colorado,2013,0,NIT,0,0,0,0,0,0
Northern Colorado,2014,0,NIT,0,0,0,0,0,0
Northern Colorado,2015,0,NIT,0,0,0,0,0,0
Northern Colorado,2016,0,NIT,0,0,0,0,0,0
Northern Colorado,2017,0,NIT,0,0,0,0,0,0
Northern Colorado,2018,0,NIT,0,0,0,0,0,0
Northern Colorado,2019,0,NIT,0,0,0,0,0,0
Northern Colorado,2020,0,NIT,0,0,0,0,0,0
Northern Colorado,2021,0,NIT,0,0,0,0,0,0
Northern Illinois,2013,0,NIT,0,0,0,0,0,0
Northern Illinois,2014,0,NIT,0,0,0,0,0,0
Northern Illinois,2015,0,NIT,0,0,0,0,0,0
Northern Illinois,2016,0,NIT,0,0,0,2,0,0
Northern Illinois,2017,0,NIT,2,0,0,0,0,0
Northern Illinois,2018,0,NIT,0,0,0,0,0,0
Northern Illinois,2019,0,NIT,0,0,0,2,0,0
Northern Illinois,2020,0,NIT,2,0,0,0,0,0
Northern Illinois,2021,0,NIT,0,0,0,0,0,0
Northern Iowa,2013,0,NIT,0,0,0,0,0,0
Northern Iowa,2014,0,NIT,0,0,0,1,0,0
Northern Iowa,2015,0,NIT,1,0,0,0,0,0
Northern Iowa,2016,12,R32,0,0,0,0,0,0
Northern Iowa,2017,6,R32,0,0,0,1,0,0
Northern Iowa,2018,0,NIT,1,0,0,0,0,0
Northern Iowa,2019,0,NIT,0,0,0,0,1,0
Northern Iowa,2020,0,NIT,0,1,0,0,0,0
Northern Iowa,2021,0,NIT,0,0,0,0,0,0
Northern Kentucky,2014,0,NIT,0,0,0,0,0,0
Northern Kentucky,2015,0,NIT,0,0,0,0,0,0
Northern Kentucky,2016,0,NIT,0,0,0,0,0,0
Northern Kentucky,2017,0,NIT,0,0,0,1,0,0
Northern Kentucky,2018,2,R64,1,0,0,0,0,0
Northern Kentucky,2019,0,NIT,0,0,0,1,0,0
Northern Kentucky,2020,3,R64,1,0,0,0,0,0
Northern Kentucky,2021,2,R64,0,0,0,0,0,0
Northwestern,2013,0,NIT,0,0,0,3,1,0
Northwestern,2014,0,NIT,3,1,0,1,0,0
Northwestern,2015,0,NIT,1,0,0,4,1,0
Northwestern,2016,0,NIT,4,1,0,2,1,0
Northwestern,2017,0,NIT,2,1,0,3,0,0
Northwestern,2018,9,R32,3,0,0,0,0,0
Northwestern,2019,0,NIT,0,0,0,2,2,0
Northwestern,2020,0,NIT,2,2,0,2,1,0
Northwestern,2021,0,NIT,2,1,0,2,0,0
Northwestern St.,2013,0,NIT,0,0,0,0,0,0
Northwestern St.,2014,3,R64,0,0,0,0,0,0
Northwestern St.,2015,0,NIT,0,0,0,0,0,0
Northwestern St.,2016,0,NIT,0,0,0,0,0,0
Northwestern St.,2017,0,NIT,0,0,0,0,0,0
Northwestern St.,2018,0,NIT,0,0,0,0,0,0
Northwestern St.,2019,0,NIT,0,0,0,0,0,0
Northwestern St.,2020,0,NIT,0,0,0,0,0,0
Northwestern St.,2021,0,NIT,0,0,0,0,0,0
Notre Dame,2013,10,R64,1,1,0,1,2,0
Notre Dame,2014,10,R64,1,2,0,0,3,0
Notre Dame,2015,0,NIT,0,3,0,2,1,0
Notre Dame,2016,14,E8,2,1,0,1,2,0
Notre Dame,2017,11,E8,1,2,0,2,1,0
Notre Dame,2018,12,R32,2,1,0,0,1,0
Notre Dame,2019,0,NIT,0,1,0,1,4,0
Notre Dame,2020,0,NIT,1,4,0,0,0,0
Notre Dame,2021,0,NIT,0,0,0,3,0,0
Oakland,2013,0,NIT,0,0,0,0,0,0
Oakland,2014,0,NIT,0,0,0,0,0,0
Oakland,2015,0,NIT,0,0,0,0,0,0
Oakland,2016,0,NIT,0,0,0,0,0,0
Oakland,2017,0,NIT,0,0,0,0,0,0
Oakland,2018,0,NIT,0,0,0,0,0,0
Oakland,2019,0,NIT,0,0,0,0,0,0
Oakland,2020,0,NIT,0,0,0,0,0,0
Oakland,2021,0,NIT,0,0,0,0,0,0
Ohio,2013,4,S16,1,0,0,0,0,0
Ohio,2014,0,NIT,0,0,0,0,0,0
Ohio,2015,0,NIT,0,0,0,0,0,0
Ohio,2016,0,NIT,0,0,0,0,0,0
Ohio,2017,0,NIT,0,0,0,0,0,0
Ohio,2018,0,NIT,0,0,0,0,0,0
Ohio,2019,0,NIT,0,0,0,0,0,0
Ohio,2020,0,NIT,0,0,0,2,0,0
Ohio,2021,0,NIT,2,0,0,1,0,0
Ohio St.,2013,15,F4,1,4,0,0,0,0
Ohio St.,2014,15,E8,0,0,0,0,2,0
Ohio St.,2015,11,R64,0,2,0,1,2,1
Ohio St.,2016,7,R32,1,2,1,0,5,0
Ohio St.,2017,0,NIT,0,5,0,3,1,0
Ohio St.,2018,0,NIT,3,1,0,1,2,0
Ohio St.,2019,12,R32,1,2,0,2,2,0
Ohio St.,2020,6,R32,2,2,0,1,3,0
Ohio St.,2021,12,R32,1,3,0,2,1,0
Oklahoma,2013,0,NIT,0,0,0,5,0,0
Oklahoma,2014,7,R64,5,0,0,2,0,0
Oklahoma,2015,12,R64,2,0,0,2,2,0
Oklahoma,2016,14,S16,2,2,0,2,1,0
Oklahoma,2017,15,F4,2,1,0,2,2,0
Oklahoma,2018,0,NIT,2,2,0,1,1,1
Oklahoma,2019,7,R64,1,1,1,1,0,0
Oklahoma,2020,8,R32,1,0,0,6,1,0
Oklahoma,2021,8,R64,6,1,0,2,0,0
Oklahoma St.,2013,0,NIT,1,1,1,2,0,1
Oklahoma St.,2014,12,R64,2,0,1,1,1,0
Oklahoma St.,2015,8,R64,1,1,0,3,2,0
Oklahoma St.,2016,8,R64,3,2,0,1,2,0
Oklahoma St.,2017,0,NIT,1,2,0,4,0,0
Oklahoma St.,2018,7,R64,4,0,0,1,1,0
Oklahoma St.,2019,0,NIT,1,1,0,4,0,0
Oklahoma St.,2020,0,NIT,4,0,0,3,2,0
Oklahoma St.,2021,0,NIT,3,2,0,3,1,1
Old Dominion,2013,0,NIT,0,0,0,0,1,0
Old Dominion,2014,0,NIT,0,1,0,0,0,0
Old Dominion,2015,0,NIT,0,0,0,0,0,0
Old Dominion,2016,0,NIT,0,0,0,1,0,0
Old Dominion,2017,0,NIT,1,0,0,1,0,0
Old Dominion,2018,0,NIT,1,0,0,2,0,0
Old Dominion,2019,0,NIT,2,0,0,3,0,0
Old Dominion,2020,3,R64,3,0,0,0,0,0
Old Dominion,2021,0,NIT,0,0,0,0,0,0
Oral Roberts,2013,0,NIT,0,0,0,0,0,0
Oral Roberts,2014,0,NIT,0,0,0,1,0,0
Oral Roberts,2015,0,NIT,1,0,0,0,0,0
Oral Roberts,2016,0,NIT,0,0,0,0,0,0
Oral Roberts,2017,0,NIT,0,0,0,0,0,0
Oral Roberts,2018,0,NIT,0,0,0,1,0,0
Oral Roberts,2019,0,NIT,1,0,0,1,0,0
Oral Roberts,2020,0,NIT,1,0,0,0,0,0
Oral Roberts,2021,0,NIT,0,0,0,2,0,0
Oregon,2013,0,NIT,4,0,1,4,2,0
Oregon,2014,5,S16,4,2,0,4,0,0
Oregon,2015,10,R32,4,0,0,3,3,0
Oregon,2016,9,R32,3,3,0,0,4,0
Oregon,2017,16,E8,0,4,0,0,4,0
Oregon,2018,14,F4,0,4,0,1,2,1
Oregon,2019,0,NIT,1,2,1,0,3,2
Oregon,2020,5,S16,0,3,2,2,3,2
Oregon,2021,13,S16,2,3,2,0,2,0
Oregon St.,2013,0,NIT,1,0,0,3,1,0
Oregon St.,2014,0,NIT,3,1,0,2,0,0
Oregon St.,2015,0,NIT,2,0,0,3,0,0
Oregon St.,2016,0,NIT,3,0,0,3,3,0
Oregon St.,2017,10,R64,3,3,0,2,1,0
Oregon St.,2018,0,NIT,2,1,0,2,1,0
Oregon St.,2019,0,NIT,2,1,0,3,0,0
Oregon St.,2020,0,NIT,3,0,0,6,0,0
Oregon St.,2021,0,NIT,6,0,0,2,0,0
Pacific,2013,0,NIT,0,0,0,0,0,0
Pacific,2014,2,R64,0,0,0,0,0,0
Pacific,2015,0,NIT,0,0,0,0,0,0
Pacific,2016,0,NIT,0,0,0,0,0,0
Pacific,2017,0,NIT,0,0,0,0,0,0
Pacific,2018,0,NIT,0,0,0,0,0,0
Pacific,2019,0,NIT,0,0,0,0,0,0
Pacific,2020,0,NIT,0,0,0,2,0,0
Pacific,2021,0,NIT,2,0,0,0,0,0
Penn,2013,0,NIT,2,0,0,0,0,0
Penn,2014,0,NIT,0,0,0,2,0,0
Penn,2015,0,NIT,2,0,0,0,0,0
Penn,2016,0,NIT,0,0,0,0,0,0
Penn,2017,0,NIT,0,0,0,1,0,0
Penn,2018,0,NIT,1,0,0,1,0,0
Penn,2019,1,R64,1,0,0,2,0,0
Penn,2020,0,NIT,2,0,0,1,0,0
Penn,2021,0,NIT,1,0,0,0,0,0
Penn St.,2013,0,NIT,5,0,0,0,0,0
Penn St.,2014,0,NIT,0,0,0,3,0,0
Penn St.,2015,0,NIT,3,0,0,2,0,0
Penn St.,2016,0,NIT,2,0,0,1,2,0
Penn St.,2017,0,NIT,1,2,0,2,2,0
Penn St.,2018,0,NIT,2,2,0,1,0,0
Penn St.,2019,0,NIT,1,0,0,3,0,0
Penn St.,2020,0,NIT,3,0,0,3,0,0
Penn St.,2021,11,R32,3,0,0,4,0,0
Pepperdine,2013,0,NIT,1,0,0,0,0,0
Pepperdine,2014,0,NIT,0,0,0,1,0,0
Pepperdine,2015,0,NIT,1,0,0,0,0,0
Pepperdine,2016,0,NIT,0,0,0,0,0,0
Pepperdine,2017,0,NIT,0,0,0,0,0,0
Pepperdine,2018,0,NIT,0,0,0,2,0,0
Pepperdine,2019,0,NIT,2,0,0,1,0,0
Pepperdine,2020,0,NIT,1,0,0,1,0,0
Pepperdine,2021,0,NIT,1,0,0,1,1,0
Pittsburgh,2013,0,NIT,1,2,1,1,1,1
Pittsburgh,2014,9,R64,1,1,1,2,2,0
Pittsburgh,2015,8,R32,2,2,0,3,0,0
Pittsburgh,2016,0,NIT,3,0,0,1,1,0
Pittsburgh,2017,7,R64,1,1,0,1,0,0
Pittsburgh,2018,0,NIT,1,0,0,7,0,0
